,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,ID
0,0.03250213899339338,-0.20638537311940597,41.0,2.0,0.8183698260236412,-0.004426288557093854,0.9023779724655819,95.0,0.005102040816326529,142.0,0.6427340379676849,1.0,0.017543859649122806,0.05812499999999998,0.043749999999999956,0.9545032324884547,7.0,1.9099057285512215,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.27417426144595114,2.0
1,-0.051035881581683484,0.1984649262572562,41.0,2.0,0.7620214608688354,-0.005456545752604868,0.9011264080100125,99.0,0.030612244897959183,147.0,0.6408413004765902,1.0,0.017543859649122806,0.008750000000000036,-0.0675,0.9508547777679212,7.0,1.8972232013107786,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.2910782024020357,1.0
2,-0.08078376328681558,0.1553351329242032,41.0,95.0,0.8698631456993373,-0.0013362252181106577,0.8848560700876095,97.0,0.01020408163265306,147.0,0.8587546053353172,40.0,0.017543859649122806,-0.76,0.012499999999999956,0.9711218914142484,6.0,1.8875346775173398,0.851063829787234,0.6808510638297872,0.030679615757714843,0.2224715449140894,2.0
3,0.04743918541485104,-0.20297367792793541,41.0,97.0,0.8894658626814301,4.761426872178297e-05,0.8936170212765957,98.0,0.005102040816326529,151.0,0.799557855446438,40.0,0.017543859649122806,-0.13124999999999998,0.13250000000000006,0.9645352261961804,5.0,1.915206162299493,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.24647422832896101,2.0
4,0.007461723871003301,-0.24567046077930943,40.0,2.0,0.6263265285009513,0.005399624365500823,0.9261576971214017,95.0,0.003944773175542407,252.0,0.44927076250310705,1.0,0.017241379310344827,-0.10250000000000004,0.24,0.9241043068551208,5.0,1.9554312861802032,0.14893617021276595,0.7021276595744681,0.030679615757714843,0.35759027171009866,1.0
5,0.08712314428632695,-0.18192271124728276,40.0,2.0,0.6047973141182315,-0.004301754693022067,0.9198998748435544,99.0,0.015306122448979591,147.0,0.4113253417648123,1.0,0.017543859649122806,-0.022499999999999964,0.007500000000000062,0.9151037019024452,8.0,1.9470592244719511,0.14893617021276595,0.6382978723404256,0.030679615757714843,0.3750394677239941,1.0
6,-0.046154383458749004,0.19092507703468597,41.0,1.0,0.9020613875985616,-0.001078598184391741,0.8823529411764706,99.0,0.005102040816326529,155.0,0.8599117473764863,40.0,0.017543859649122806,0.5275000000000001,-0.5225,0.9700646726491695,5.0,1.9186458159858537,0.851063829787234,0.6808510638297872,0.030679615757714843,0.2259669170367256,2.0
7,-0.04702585160181605,0.17880340513818593,41.0,100.0,0.9380337604687681,0.0009201241600718391,0.8873591989987485,95.0,0.03571428571428571,149.0,0.8907425533455685,40.0,0.017543859649122806,0.48,0.07250000000000001,0.9694747443171605,6.0,1.9160690523845565,0.851063829787234,0.6808510638297872,0.030679615757714843,0.2294188303362448,2.0
8,-0.12372398778278892,0.13161042428383274,40.0,1.0,0.6813813321742264,-0.0064464852847729535,0.9386733416770964,90.0,0.020408163265306117,148.0,0.6149464557700074,40.0,0.017543859649122806,0.18500000000000005,0.03499999999999992,0.9373702019753745,5.0,1.9545821416747047,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.32662137335388475,1.0
9,0.04589415852527756,-0.2017333647034686,41.0,1.0,0.7426693122361989,0.0026012245091767776,0.9173967459324155,90.0,0.010204081632653059,143.0,0.5735964596729624,3.0,0.017543859649122806,0.11499999999999999,0.13187500000000008,0.9439978419547039,7.0,1.9303886638934011,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.30300124736982137,1.0
10,0.005594663938200628,0.25078941247297837,40.0,2.0,0.6085124768518306,-0.01195425653779266,0.9286608260325406,94.0,0.02040816326530612,147.0,0.4632176841894392,1.0,0.017543859649122806,-0.12749999999999995,-0.5325,0.9262384636212604,5.0,1.912541530592936,0.1276595744680851,0.6382978723404256,0.030679615757714843,0.3536319413967854,1.0
11,0.1200734822761873,-0.13083803187367016,41.0,1.0,0.7811943342465998,0.006205537330249792,0.8823529411764706,96.0,0.00591715976331361,151.0,0.6549749991121598,40.0,0.017241379310344827,-0.12875000000000003,-0.54,0.9607472586624156,6.0,1.901560656533511,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.2563562406908002,1.0
12,-0.023026390259802687,0.23356086811324084,39.0,1.0,0.5398889507623054,-0.013174334639876516,0.9399249061326659,94.0,0.04591836734693877,150.0,0.4423802911536984,5.0,0.017543859649122806,0.013749999999999929,0.12874999999999992,0.8974053347085091,8.0,1.9509753094766777,0.1702127659574468,0.6170212765957447,0.030679615757714843,0.41737704032024325,1.0
13,-0.019903536412499423,0.21611448580650272,41.0,1.0,0.8271511664500271,-0.0021932925936862494,0.8961201501877347,98.0,0.04081632653061224,144.0,0.7340068467011548,40.0,0.017543859649122806,-0.010000000000000009,-0.5349999999999999,0.9583912202500872,6.0,1.8911663516343724,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.26337090505446975,2.0
14,-0.064967295864369,0.1960344475631508,41.0,1.0,0.7188866575127532,-0.010092238280047305,0.9111389236545682,91.0,0.023668639053254437,144.0,0.5638738773994937,2.0,0.017241379310344827,0.018750000000000044,0.796875,0.9427079661090882,6.0,1.9279781034723167,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.31355770642096387,1.0
15,0.04837063394791996,-0.20916393916664777,40.0,1.0,0.6715234424528551,-0.015750190381259268,0.9136420525657072,98.0,0.025510204081632647,148.0,0.4954881141293685,40.0,0.017543859649122806,0.5149999999999999,0.040000000000000036,0.9229904530037151,6.0,1.9437746832760483,0.19148936170212766,0.6170212765957447,0.030679615757714843,0.3594056329775549,1.0
16,0.02267677840884308,-0.2112369179695155,41.0,2.0,0.824751905776496,-0.0022318969578215006,0.899874843554443,98.0,0.027613412228796846,144.0,0.683549870821969,1.0,0.017241379310344827,-0.77,-0.52,0.9541930177859886,6.0,1.9199997836353977,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.2759192644248291,1.0
17,-0.09658129854599395,0.13829194417654778,41.0,1.0,0.8422320716377637,-0.000647133362653076,0.918648310387985,100.0,0.03571428571428571,148.0,0.8622540637741734,40.0,0.017543859649122806,0.14937499999999992,0.12125000000000008,0.9667172442556479,6.0,1.9129034246162797,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.23535119614000627,2.0
18,-0.0430817046465084,0.2063472804159876,41.0,98.0,0.8623972864579993,0.004018491318378287,0.904881101376721,94.0,0.03571428571428571,148.0,0.7525182485304978,40.0,0.017543859649122806,0.0,0.78,0.9568228353120122,6.0,1.916779509413408,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.2706533761193562,2.0
19,0.01602190143037663,-0.21981406087540445,41.0,97.0,0.9740003165418637,0.001186240430316345,0.8660826032540676,98.0,0.01530612244897959,151.0,0.880061976345805,40.0,0.017543859649122806,-0.006249999999999978,0.1312500000000001,0.975738278812659,7.0,1.8812587674802719,0.851063829787234,0.6595744680851063,0.030679615757714843,0.20706411030174995,2.0
20,0.00046560752614399625,0.2690641303573049,40.0,4.0,0.6066473355365423,-0.0013653914939590747,0.9299123904881101,98.0,0.030612244897959183,153.0,0.49418371998178146,3.0,0.017543859649122806,-0.288125,-0.0050000000000000044,0.917860437608833,6.0,1.9075367773101115,0.19148936170212766,0.6170212765957447,0.030679615757714843,0.3704723813021869,1.0
21,-0.002716252476013814,-0.002716252476013814,41.0,1.0,0.8647829862806223,0.0036627264783543425,0.8911138923654568,99.0,0.01530612244897959,144.0,0.7516052508220142,40.0,0.017543859649122806,0.5275000000000001,-0.2875,0.9588314298745635,5.0,1.9251512717107278,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.2650762805448024,2.0
22,0.031398712598943446,-0.22630105580728022,39.0,3.0,0.545075671688186,0.007314536036539911,0.9436795994993742,87.0,0.005102040816326529,142.0,0.37011853573608666,2.0,0.017543859649122806,0.08562500000000006,-0.07499999999999996,0.9014978299919765,6.0,1.9659452911818471,0.14893617021276595,0.6170212765957447,0.030679615757714843,0.4074336682970002,1.0
23,0.2003233473808681,-0.07281954753885644,40.0,2.0,0.5122623387106785,-0.00701264337446555,0.9436795994993742,95.0,0.01775147928994083,142.0,0.4352010748816276,1.0,0.017241379310344827,-0.10375000000000001,0.004999999999999893,0.8845491573384497,5.0,1.9796483443434285,0.2553191489361702,0.6170212765957447,0.030679615757714843,0.44178000337089335,1.0
24,0.018793947442231618,-0.21921130024625257,42.0,100.0,0.9027711454606984,0.0009314498560898093,0.8735919899874843,98.0,0.01775147928994083,153.0,0.8599358148101783,40.0,0.017241379310344827,-0.11875000000000002,0.02750000000000008,0.9721419404512321,6.0,1.8783385471174872,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.2199688524932028,2.0
25,-0.0003422892168069014,-0.24317517399587885,41.0,1.0,0.8526528553716104,-0.002120671363757453,0.8873591989987485,97.0,0.02040816326530612,149.0,0.8256345698665609,40.0,0.017543859649122806,0.5225,0.09250000000000003,0.9626956165116538,7.0,1.9121688496848626,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.24825862572459576,2.0
26,0.0926022628640999,-0.1555510090081682,41.0,2.0,0.7461508796215762,0.005006822844280046,0.9148936170212766,90.0,0.015779092702169626,153.0,0.6668883401264301,1.0,0.017241379310344827,-0.050000000000000044,-0.5325,0.9462406209424041,7.0,1.920561063041688,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.2999685388124284,1.0
27,-0.01238128726548493,0.2135298706897688,41.0,1.0,0.8834380855400972,0.0012360802823710392,0.8848560700876095,95.0,0.015306122448979588,153.0,0.8229627016421239,6.0,0.017543859649122806,0.54,0.018125000000000058,0.9636656591448735,5.0,1.908481200561846,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.24740494108654798,2.0
28,-0.037400928415968204,0.19140976679795219,41.0,96.0,0.8850502734309571,0.0003120347503397005,0.8911138923654568,99.0,0.005102040816326529,150.0,0.9185183687261048,40.0,0.017543859649122806,-0.12124999999999997,-0.06499999999999995,0.9707382814479363,6.0,1.8722936409917295,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.22209869038135202,2.0
29,0.024269927475664366,-0.2604997398502724,39.0,2.0,0.5029779820959963,-0.023506760726096344,0.9386733416770964,94.0,0.025510204081632647,140.0,0.4373793704250349,1.0,0.017543859649122806,0.026250000000000107,0.1100000000000001,0.8882716810306462,6.0,1.9565220491594912,0.19148936170212766,0.6170212765957447,0.030679615757714843,0.427323228982848,1.0
30,0.024975354849795073,-0.22916752525988127,41.0,1.0,0.8587171175838216,0.0019608808409067964,0.9111389236545682,100.0,0.025510204081632647,148.0,0.7708766207536357,4.0,0.017543859649122806,0.08749999999999991,0.12250000000000005,0.9615645147180232,6.0,1.9054469838113701,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.2574949618858808,2.0
31,0.05257822221781017,-0.18681763357625392,41.0,97.0,0.9572479998771308,-0.000532337502784954,0.8873591989987485,102.0,0.010204081632653059,149.0,0.7038664858517554,40.0,0.017543859649122806,-0.03749999999999998,0.09624999999999995,0.9691718080046948,6.0,1.8685326326623657,0.8723404255319149,0.6808510638297872,0.030679615757714843,0.23424210339547283,2.0
32,0.08104208471847829,-0.1526486230318025,41.0,89.0,0.8104349653231291,-0.0018219294036307136,0.9073842302878599,97.0,0.01775147928994083,153.0,0.756553202949117,40.0,0.017241379310344827,-0.01874999999999999,0.7762500000000001,0.9589289547587584,6.0,1.9077447583044274,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.2660411341893524,2.0
33,-0.040938193173848725,0.20655320802189703,41.0,1.0,0.8569653941307842,0.0050904605670636874,0.8973717146433041,103.0,0.01020408163265306,151.0,0.7724859105729986,40.0,0.017543859649122806,-0.125,0.050000000000000044,0.9635189421219218,7.0,1.9000511759758698,0.8723404255319149,0.7021276595744681,0.030679615757714843,0.24912351234596614,2.0
34,-0.036793639546219614,0.202612696523627,41.0,3.0,0.7112902447646476,0.005142778597444371,0.9098873591989988,98.0,0.015779092702169626,0.0,0.580351162137419,2.0,0.017241379310344827,0.2024999999999999,0.02499999999999991,0.9422792706448463,7.0,1.9052049781056368,0.1702127659574468,0.6170212765957447,0.030679615757714843,0.3137124421515668,1.0
35,0.11218634610112965,-0.15097966342625635,39.0,2.0,0.4504293214698355,0.006221008886019853,0.9561952440550688,78.0,0.021696252465483234,148.0,0.3635221982220387,1.0,0.017241379310344827,-0.008750000000000036,0.8075000000000001,0.8571039294961257,5.0,1.9843081967450205,0.23404255319148937,0.6170212765957447,0.030679615757714843,0.4828258000667409,1.0
36,-0.02423643445789847,-0.28674658181005896,38.0,2.0,0.45301097041027444,0.028280632832785833,0.9599499374217773,89.0,0.003944773175542407,140.0,0.352938949943204,1.0,0.017241379310344827,-0.018125000000000002,0.12250000000000005,0.8513152537504779,7.0,1.9822275443110942,0.19148936170212766,0.6170212765957447,0.030679615757714843,0.4972425473265077,1.0
