,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0,0.8355709396579598,1.0244142223679127,19.0,50.0,0.7270094026245714,0.0008259914746501006,0.9011264080100125,49.0,0.017777777777777778,99.0,0.8154242590240348,24.0,0.038461538461538464,0.03249999999999997,-0.008124999999999993,0.9609600150229177,6.0,1.5137708784481563,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.27994397886572436
1,0.8492317561491547,1.0418989275561585,19.0,50.0,0.7031923225270225,0.0003611225697736164,0.9011264080100125,48.0,0.017777777777777778,99.0,0.7690446076678377,24.0,0.038461538461538464,0.03249999999999997,-0.008124999999999993,0.9568527537793601,6.0,1.531164854276087,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.29195933725528556
2,-1.267355813867428,1.2089712397464178,20.0,50.0,0.9659880500768845,-0.00011732909211585935,0.83729662077597,52.0,0.017777777777777778,99.0,1.4063942669044174,24.0,0.038461538461538464,-0.057499999999999996,-0.0050000000000000044,0.9872382296279895,8.0,1.4049343282036186,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.18615939072675153
3,-1.3182897028384,0.08101635491257708,19.0,50.0,0.8830619697383354,0.00010305690789461945,0.8785982478097623,51.0,0.017777777777777778,99.0,1.05077428860552,24.0,0.038461538461538464,0.028750000000000053,-0.007499999999999951,0.9775049212101762,6.0,1.444069058940781,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.22561213027418656
4,-1.3005592966654351,1.2660676932854196,20.0,50.0,0.9394858605560862,0.0002133567483830227,0.8573216520650814,53.0,0.017777777777777778,99.0,1.188032677553252,24.0,0.038461538461538464,0.026875000000000093,-0.003124999999999989,0.9823646846004366,6.0,1.4253365713937955,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20701215248428076
5,-1.2495213720422176,1.2472655729485083,20.0,50.0,0.9165598490355261,5.4468611171014806e-05,0.8435544430538173,53.0,0.017777777777777778,99.0,1.1437283541904726,24.0,0.038461538461538464,0.0024999999999999467,-0.011874999999999969,0.9825038684791886,8.0,1.4049343282036186,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20640447051943556
6,-1.3011461530858375,1.271870673708403,20.0,50.0,0.9114879451892816,2.7926210443759627e-05,0.8610763454317898,53.0,0.017777777777777778,99.0,1.1386251282210176,24.0,0.038461538461538464,0.020625000000000004,-0.0068749999999999645,0.9805312657419435,7.0,1.4313427117002153,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.21415245494213633
7,0.8568539463026368,1.055570862400299,19.0,51.0,0.6635779744900047,-0.00014490978174661553,0.9098873591989988,48.0,0.017777777777777778,99.0,0.6919099310234919,24.0,0.038461538461538464,0.03125,-0.007499999999999951,0.9472059953014479,6.0,1.557893904974741,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.3185079901108746
8,-1.2981744755979432,1.2726059595197554,20.0,50.0,0.9292660094143543,0.0001245701487974543,0.8635794743429287,53.0,0.017777777777777778,99.0,1.1667383038539676,24.0,0.038461538461538464,0.007500000000000062,-0.003124999999999989,0.981796304172821,6.0,1.4381928477271593,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20912829772714284
9,-1.3104314384885167,-1.1372936457011409,20.0,50.0,0.9115525708323527,0.0001431490964131892,0.869837296620776,53.0,0.017777777777777778,99.0,1.1205749148749506,24.0,0.038461538461538464,0.01750000000000007,-0.0050000000000000044,0.9805773679291697,6.0,1.4381928477271593,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.21395971658877605
10,-1.2981850469195462,-1.1274823560049545,20.0,50.0,0.9367695365163744,0.00014772582934986957,0.8610763454317898,53.0,0.017777777777777778,99.0,1.2060459689928735,24.0,0.038461538461538464,0.02499999999999991,-0.0024999999999999467,0.9819897161552994,6.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20852718806695464
11,-1.3397264543390852,-1.161806507008016,19.0,50.0,0.8352364254808184,0.00016173263118427362,0.8911138923654568,50.0,0.017777777777777778,99.0,0.9914365319109405,24.0,0.038461538461538464,0.030000000000000027,-0.012499999999999956,0.973616560135549,6.0,1.4621337753377295,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2395559320520037
12,-1.2934680437454074,1.2465343652229153,20.0,50.0,0.9563657160022982,0.00027183352018603484,0.8498122653316645,53.0,0.017777777777777778,99.0,1.242491341267366,24.0,0.038461538461538464,0.01750000000000007,-0.003750000000000031,0.9836522536817945,6.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2018463916708625
13,0.8664534478400072,1.0672079669080408,19.0,51.0,0.6606005396094415,0.0010555995440281322,0.8973717146433041,48.0,0.017777777777777778,99.0,0.6954605426954927,24.0,0.038461538461538464,0.03187499999999999,-0.0068749999999999645,0.9457329861166288,6.0,1.5776647240613608,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.3222482169718784
14,-1.2997753910121905,1.2690573196065362,20.0,50.0,0.9119875814899197,-6.14981656999817e-05,0.851063829787234,53.0,0.017777777777777778,99.0,1.1721044087472272,24.0,0.038461538461538464,0.014999999999999902,-0.0050000000000000044,0.9812469036206698,6.0,1.4321921967561266,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.21156183581159618
15,-1.3040276335205823,0.06470010166028817,20.0,50.0,0.939322062020492,0.00027199949250233404,0.8623279098873592,53.0,0.017777777777777778,99.0,1.1975555638170339,24.0,0.038461538461538464,0.02750000000000008,-0.006249999999999978,0.981603199412372,6.0,1.4313427117002153,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20996930804644778
16,0.8618332195424718,1.0665709245914239,19.0,51.0,0.6423676855012791,0.0011166920903088126,0.9136420525657072,48.0,0.017777777777777778,99.0,0.6106409377537393,24.0,0.038461538461538464,0.03437499999999993,-0.008750000000000036,0.93614561326938,6.0,1.6054055848147744,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.3460754913620805
17,-1.3031902123087171,-1.132433333415728,20.0,50.0,0.9513104575348592,0.00041880356380818827,0.8560700876095119,53.0,0.017777777777777778,99.0,1.2114618651876932,24.0,0.038461538461538464,0.02750000000000008,-0.006249999999999978,0.9821055573851792,8.0,1.4260617270717295,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20814707023088025
18,-1.2807584078136305,1.2325704670619924,20.0,50.0,0.9586257808521403,1.8876346820556114e-05,0.8385481852315394,52.0,0.017777777777777778,99.0,1.2966954980590217,24.0,0.038461538461538464,0.014999999999999902,-0.006249999999999978,0.98462459683399,8.0,1.411081122898956,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.1974605208397567
19,-1.29549403264769,-1.1253661916732782,20.0,50.0,0.9382670148081448,0.00015579132996590254,0.851063829787234,53.0,0.017777777777777778,99.0,1.2166992078960455,24.0,0.038461538461538464,0.014999999999999902,-0.003750000000000031,0.9827655302973833,6.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20534156302259193
20,-1.3123405475124374,1.280184795970358,20.0,50.0,0.915336446125115,0.00023032912694477358,0.8760951188986232,53.0,0.017777777777777778,99.0,1.1513261900026468,24.0,0.038461538461538464,0.026250000000000107,-0.0024999999999999467,0.9809594485320541,6.0,1.4381928477271593,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2126002373192359
21,-1.2992244485140134,1.2516705334257285,20.0,50.0,0.9603767464184185,0.00032539451087760607,0.8473091364205256,53.0,0.017777777777777778,99.0,1.2414848414654234,24.0,0.038461538461538464,0.02750000000000008,-0.0024999999999999467,0.9827762936885608,8.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2053976420628696
22,-1.3021421639979245,1.2628070697218525,20.0,50.0,0.9448574851227283,0.00023833745910814417,0.8573216520650814,53.0,0.017777777777777778,99.0,1.2454271984192073,24.0,0.038461538461538464,0.026250000000000107,-0.00187499999999996,0.9826413865312998,6.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20586162563350208
23,-1.3018778906957238,1.2613366982448695,20.0,50.0,0.9491112222875594,3.649767687680626e-05,0.851063829787234,53.0,0.017777777777777778,99.0,1.2289753704065487,24.0,0.038461538461538464,0.014999999999999902,-0.0050000000000000044,0.9831504190723888,7.0,1.412162138385681,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20377597577124507
24,-1.302224488661527,-1.131001045097963,20.0,50.0,0.9176308032158984,0.00035644912005223004,0.8660826032540676,51.0,0.017777777777777778,99.0,1.1524228599391475,24.0,0.038461538461538464,0.028750000000000053,-0.0050000000000000044,0.9811999054195499,8.0,1.4313427117002153,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2116969047596739
25,-1.2911333953696436,1.2517112252836737,20.0,50.0,0.9408777924771803,0.000230693259061078,0.8548185231539425,53.0,0.017777777777777778,99.0,1.220630145859849,24.0,0.038461538461538464,0.014999999999999902,-0.006249999999999978,0.9831161248427687,6.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20397148362072148
26,-1.2786014168864388,1.2133634687500257,20.0,50.0,0.9590906999265273,-4.7798190821784154e-05,0.8397997496871089,52.0,0.017777777777777778,99.0,1.3539805510431486,24.0,0.038461538461538464,0.007500000000000062,-0.006249999999999978,0.9855400396106397,8.0,1.411081122898956,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.1936337583771687
27,-0.27507347304726504,-1.1939245521535056,19.0,50.0,0.7740427277686552,0.0002789870627014646,0.9086357947434293,50.0,0.017777777777777778,99.0,0.8818893671908216,24.0,0.038461538461538464,0.030000000000000027,-0.008750000000000036,0.9659927124606659,6.0,1.4952020264033095,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.26483271664257674
28,-1.2852646579897722,1.2318817151890071,20.0,50.0,0.9398496544952011,-0.0001257714796094785,0.8485607008760951,53.0,0.017777777777777778,99.0,1.2840077345911698,24.0,0.038461538461538464,0.0024999999999999467,-0.005624999999999991,0.9841351903765091,8.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.19970813330781337
29,-1.286409870925315,1.2277480879677114,20.0,50.0,0.9176488066322896,5.9789078292600525e-05,0.8648310387984981,53.0,0.017777777777777778,99.0,1.2268588604126367,24.0,0.038461538461538464,-0.09187499999999998,-0.008750000000000036,0.9823994744104803,8.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2065246815938787
30,-1.3035667482754998,1.2708739044859656,20.0,50.0,0.9283429853491261,0.0002253888105210708,0.8610763454317898,53.0,0.017777777777777778,99.0,1.1633472679734123,24.0,0.038461538461538464,0.01749999999999996,-0.0050000000000000044,0.9817660542340172,6.0,1.4381928477271593,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20935098506501565
31,0.8610632825456341,1.0619139724625046,19.0,50.0,0.6564637284605249,0.0007742239779519024,0.9098873591989988,48.0,0.017777777777777778,99.0,0.6806937443723461,24.0,0.038461538461538464,0.03125,-0.007499999999999951,0.9467280069940215,6.0,1.5821708854116605,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.3191419276004278
32,0.8213355488028324,-1.2164098252628208,19.0,50.0,0.746417578758635,0.00042730083473672346,0.9086357947434293,50.0,0.017777777777777778,99.0,0.8571295964754738,24.0,0.038461538461538464,0.030000000000000027,-0.007499999999999951,0.964508231101808,6.0,1.507719540903355,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.26947538020057793
33,-1.2964896951476728,1.2498356707940894,20.0,50.0,0.9345661869065474,0.00039546068388822804,0.8560700876095119,53.0,0.017777777777777778,99.0,1.2378268312793914,24.0,0.038461538461538464,0.02562500000000001,-0.0050000000000000044,0.9824169430221721,8.0,1.4192006363450607,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20683960348896616
34,-1.2732936889932351,1.3288417845563774,20.0,50.0,0.8929083609893228,-0.000303020880417195,0.8610763454317898,53.0,0.017777777777777778,99.0,1.0963497426669342,24.0,0.038461538461538464,-0.057499999999999996,-0.011249999999999982,0.9797194096961541,8.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.21711602276627512
35,-1.2988821574535798,0.058659245969786,20.0,50.0,0.9427246744740668,0.0003083524913108835,0.8523153942428036,53.0,0.017777777777777778,99.0,1.2463230826601746,24.0,0.038461538461538464,0.026250000000000107,-0.003750000000000031,0.9828535203814348,8.0,1.4253365713937955,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20513568947148686
36,-1.2863855017233918,1.2386857173476915,20.0,50.0,0.9593588491080356,3.0399232020691073e-06,0.8322903629536921,52.0,0.017777777777777778,99.0,1.3272483554089574,24.0,0.038461538461538464,0.014999999999999902,-0.0050000000000000044,0.9848128295178695,8.0,1.411081122898956,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.19663345968514867
37,-1.2931411763568295,1.2427546854807703,20.0,50.0,0.9490939713171233,-1.9388577217268406e-05,0.8347934918648311,52.0,0.017777777777777778,99.0,1.3016070234597377,24.0,0.038461538461538464,-0.05625000000000002,-0.0050000000000000044,0.9848750982949448,7.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.19672227268420633
38,-1.2890550429189704,1.236463387697968,20.0,50.0,0.9401663857629622,-1.3970420336506317e-06,0.8410513141426783,53.0,0.017777777777777778,99.0,1.2666346498154728,24.0,0.038461538461538464,0.014999999999999902,-0.006249999999999978,0.983508688497188,7.0,1.4183035150361496,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2022809500704808
