,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,ID
0,0.8406107468773412,1.0331695956449165,19.0,50.0,0.6918536130581904,0.00046492254638369484,0.9111389236545682,48.0,0.017777777777777778,99.0,0.7651955316628484,24.0,0.038461538461538464,0.03249999999999997,-0.010000000000000009,0.9549290048103378,6.0,1.5367259034974987,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.297454390496349,1.0
1,-1.332279760219157,-1.1563529642162906,19.0,50.0,0.8691211332386635,0.00016963263201273012,0.8873591989987485,51.0,0.017777777777777778,99.0,1.0516085327741853,24.0,0.038461538461538464,0.030000000000000027,-0.007499999999999951,0.9759977110086766,6.0,1.444069058940781,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.23126201995751625,2.0
2,-1.2950137023128496,-1.1258866196792383,20.0,50.0,0.9459997617881015,8.555311412746697e-05,0.8560700876095119,53.0,0.017777777777777778,99.0,1.2913405364419266,24.0,0.038461538461538464,0.01937500000000003,-0.005624999999999991,0.9841251920102465,7.0,1.4036556465664753,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.19995113194996467,2.0
3,0.8451643221105014,1.039026215125424,19.0,50.0,0.6828002443680825,0.0004968290122455489,0.9136420525657072,48.0,0.017777777777777778,99.0,0.7502036765022354,24.0,0.038461538461538464,0.03125,-0.008124999999999993,0.9529898058558374,6.0,1.5475179554121554,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.30282034653893347,1.0
4,-1.3002516104384627,-1.13017359491419,20.0,50.0,0.9476665176665042,9.497848614757028e-05,0.8610763454317898,53.0,0.017777777777777778,99.0,1.253526568941504,24.0,0.038461538461538464,0.02499999999999991,-0.006249999999999978,0.9831073092461909,7.0,1.4321921967561266,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2041358915318892,2.0
5,-1.3034308170482642,-1.1327748640224387,20.0,50.0,0.9402170427364497,0.00010104940598736162,0.8610763454317898,53.0,0.017777777777777778,99.0,1.2295407005916332,24.0,0.038461538461538464,0.02499999999999991,-0.0050000000000000044,0.9824701851660496,7.0,1.4381928477271593,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.20671212912908607,2.0
6,-1.3534441396381873,-1.174633522255033,19.0,50.0,0.8198838409948034,0.00021057501414372217,0.8923654568210263,50.0,0.017777777777777778,99.0,0.9839838815202161,24.0,0.038461538461538464,0.030625000000000013,-0.009375000000000022,0.9725745826388792,6.0,1.4621337753377295,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.24324572137902706,1.0
7,-1.3575265077974499,-1.1782337620489518,19.0,50.0,0.8177103468867309,0.00021724021660394073,0.8948685857321652,50.0,0.017777777777777778,99.0,0.9745211744932494,24.0,0.038461538461538464,0.03125,-0.009375000000000022,0.9720399592276302,6.0,1.4621337753377295,0.6382978723404256,0.5106382978723404,0.061359231515429685,0.2450644091934926,2.0
8,0.8554528774856329,1.0522641794908072,19.0,51.0,0.6653934828717947,0.0005747804138251421,0.918648310387985,48.0,0.017777777777777778,99.0,0.7093875090686322,24.0,0.038461538461538464,0.03249999999999997,-0.007499999999999951,0.9484225940256433,6.0,1.5677041862915482,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.31509733058847295,1.0
9,0.9086385986603456,1.1208225249810748,19.0,48.0,0.5800397340315877,0.0011304070117963384,0.9274092615769712,48.0,0.017777777777777778,99.0,0.5589104574130239,24.0,0.038461538461538464,0.03312499999999996,-0.0050000000000000044,0.9204161564338698,6.0,1.6408186855692393,0.6595744680851063,0.5106382978723404,0.061359231515429685,0.38184254225074693,1.0
